,laptops,prices,ratings,votes
146,"Open Box - HP Pavilion 15.6"" FHD IPS Laptop, Intel i5-1235U, 8GB DDR4 RAM, 256GB PCIe SSD, Intel Iris Xe Graphics, Full Size Keyboard, Webcam, Wi-Fi 6, Windows 11, Silver",$549,0.0,0
147,"HP 15.6"" Laptop for Business and Students, Intel® Core™ i7-1355U, Processor Cores 10, 8GB 256GB, Windows 11 Home, Wi-Fi 6, Black",$709.95,4.06,207
148,"HP - 15.6"" Micro-edge IPS Touch-Screen Laptop - Intel Core i3 1215u- 8GB Memory - 128GB SSD - Natural Silver - Windows 11 Home S mode - Intel UHD Graphics - HDMI",$509.99,4.7,197
149,"Refurbished (Excellent) - ASUS Vivobook Go 15.6"" OLED Laptop -Mixed Black (AMD Ryzen 5 7520U/512GB SSD/8GB RAM/Win 11)",$429.97,2.0,1
150,"15"" ASUS VivoBook V551L, 15.6"" HD Touchscreen Laptop, Core i7 4th Gen, 8Gb RAM, 256Gb SSD, Windows 10 (Refurbished - Fair)(CL)",$270.7,0.0,0
151,"ASUS Vivobook Go 15.6"" Laptop - Mixed Black (Intel Core i3-N305/8GB RAM/512GB SSD/Windows 11)",$600.39,0.0,0
152,Open Box - ASUS Vivobook Go 15 15.6” Laptop - Mixed Black (AMD Ryzen 3 7320U/ 512GB SSD / 8GB RAM),$410.39,4.0,3
153,ASUS Chromebook Plus CX14 Lightweight Laptop ( 14” Full HD Display / Intel Celeron 3-N355 / 8GB RAM / 128GB eMMC / ChromeOS / Bilingual Keyboard / CX1405CTA-DS31-CB),$549.4,0.0,0
154,"Dell Inspiron 14"" FHD+ Display Laptop, Intel Core i5-1334U, 8GB DDR5 512GB SSD, Wi-Fi 6, TPM Security, Backlit Keyboard, Adaptive Thermals, Business-Ready, Black",$609.99,0.0,0
155,"HP Stream 14"" Laptop PC - Intel Celeron N4120, 8GB RAM, 64GB eMMC, White, Windows 11 (S Mode), Long Battery Life, White",$309.99,0.0,0
156,"Refurbished (Excellent) - Dell Latitude 5420 Intel i5-1145G7 / 8 GB RAM / 256GB SSD / 14""FHD (1920 x 1080) Windows 11 Pro - Eng",$378,0.0,0
157,"Brand New - Microsoft Surface Laptop 5 15"" i7-12th / 8GB / 256GB - French Keyboard - Platinum",$889.99,0.0,0
158,"Refurbished (Good) - Lenovo ThinkPad T490 - 14"" Laptop - i5-8365U - 8GB RAM - 256GB SSD - Windows 11 Pro",$249,0.0,0
159,"Refurbished (Fair) - MSI Katana GF66 15.6"" Gaming Laptop - Black (Intel Core i7-11800H/512GB SSD/8GB RAM/RTX 3050)",$789.99,0.0,0
160,"Refurbished (Excellent) - HP Elitebook 830 G7, 13.3"" 1080P FHD, Ultra Fast Intel Quad-Core i7-10610, Large 8GB RAM, 512GB SSD, Webcam/Mic, Backlit Keys,Finger/Face Unlock",$449.99,0.0,0
161,"Lenovo IdeaPad 3 Laptop, 15.6"" FHD Touchscreen, Intel Core i3-1115G4, 8GB RAM, 512GB SSD, HDMI, Webcam, Wi-Fi 6, SD Card Reader, Windows 11 Home, Grey",$579.99,0.0,0
162,"Refurbished (Excellent) - Microsoft Surface Laptop Go 3 12.45"" Touchscreen Laptop -Sandstone (Intel Ci5-1235U/256GB SSD/8GB RAM)",$869.97,0.0,0
163,"Refurbished (Excellent) - Microsoft Surface Laptop Go 3 12.45"" Touchscreen Laptop - Platinum (Intel i5-1235U/256GB SSD/8GB RAM)",$664.99,0.0,0
164,"Refurbished (Good) - Lenovo ThinkPad T495s 14"" FHD 1920 x 1080, AMD Ryzen 7 Pro 3700U w/ Radeon Vega Mobile Gfx, 2.3GHz, 8GB RAM, 256GB SSD, HDMI, Windows 11 Pro.",$279.99,0.0,0
165,"Refurbished (Excellent) - ASUS Vivobook 15.6"" Laptop - Slate Grey (Intel Pentium Silver N6000/256GB SSD/8GB RAM)",$294.97,0.0,0
166,"Refurbished (Good) - Lenovo ThinkPad T495s 14"" FHD 1920 x 1080, AMD Ryzen 5 Pro 3500U 2.10GHz, 8GB RAM, 256GB SSD, HDMI, Windows 11 Pro.",$249.99,0.0,0
167,"Lenovo ThinkPad T470s 14-inch Laptop: Intel i7-6600U 2.6GHz, 8GB RAM, 256GB SSD, Webcam, HDMI, Win 11 Pro, French Keyboard - Refurbished (Good)",$299.99,0.0,0
168,"Brand New - Lenovo IdeaPad Slim 3 Laptop - 15IAN8 - 15.6'' FHD - Core i3-N305 - 8GB RAM - 256GB SSD - 14"" - Win 11 - 1 Year warranty",$498.79,0.0,0
169,"Refurbished (Excellent) - Acer Aspire Go 15.6"" Laptop - Iron (Intel Core i5-13420H/8GB RAM/512GB SSD/Windows 11)",$404.99,0.0,0
170,"Refurbished (Excellent ) - Lenovo IdeaPad 110-15ISK 15.5"" HD Laptop, Intel i3-6100, 8GB RAM, 256SSD, Windows 11",$239,0.0,0
171,"Refurbished (Good) - Lenovo ThinkPad L14 Intel i5-10310U / 8 GB RAM / 256 GB SSD / 14""FHD (1920 x 1080) Windows 11 Pro - Eng",$298,0.0,0
172,"Open Box - HP 15.6"" Full HD Laptop, AMD Ryzen 5 7520U Processor, 256GB SSD, 8GB RAM, AMD Radeon Graphics, Bluetooth, Wi-Fi, Windows 11, Gold, 32GB Hotface USB Card",$629,3.0,1
173,Refurbished (Good) Lenovo ThinkPad E15 Gen 2 15.6’’ Business Laptop (Intel i5-1135G7/8 GB/256 GB SSD),$369.99,5.0,1
174,"Acer Aspire 3 Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 256GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S",$509.99,0.0,0
175,"Open Box - Microsoft Surface Laptop Go 3 12.45"" Touchscreen Laptop -Ice Blue (Intel Ci5-1235U/256GB SSD/8GB RAM)",$934.97,0.0,0
176,"Acer Aspire Go 15.6"" Laptop - Silver (Intel N100/8GB RAM/512GB SSD/Windows 11)",$370.37,4.56,9
177,"HP 14"" Laptop, Intel Processor N150, 8GB Memory 128GB UFS, Microsoft Copilot, Windows 11 Home in S Mode, Wi-Fi 6, Lightweight, Bluetooth, HDMI, Honey Lavender",$339.99,0.0,0
178,"Lenovo IdeaPad Flex 5 15.6"" FHD Touchscreen Laptop, Intel Core i5 1135G7,1TB PCle SSD, 8GB RAM, Intel Iris Xe Graphics, Fingerprint Reader, Gray, Win 11, 32GB Hotface USB Card",$999,0.0,0
179,"Open Box - HP Envy 13.3"" 4K Ultra HD Touchscreen Laptop, Intel Core i7-1065G7, 1TB SSD, 8GB RAM, Intel Iris Plus Graphics, Backlit Keyboard, HD Audio, Win 10, Silver, 32GB USB Card",$1199,4.45,82
180,"Refurbished (Excellent) - Lenovo ThinkPad T460 14"" Ultrabook Laptop (Intel Core i5-6300U / 8GB RAM / 512GB SSD / Windows 10 Pro)",$699.99,3.4,20
181,Open Box - Acer 15.6” Aspire Lite Laptop (Intel N150/8Gb/256Gb SSD/Win11) w/ 1 Year Warranty,$359,0.0,0
182,"HP 15.6"" Notebook with Intel i5-8250U, 8GB DDR4 RAM, 16GB Intel Optane memory, 1TB HD & DVD-RW",$1215,0.0,0
183,"Lenovo IdeaPad 5 15.6"" HD Laptop - Abyss Blue(AMD Ryzen 7 5825U/512GB SSD/ 8GB RAM / Windows 11)-128GB Docking Station Set",$959,0.0,0
184,"Open Box - HP 15.6"" Laptop - Natural Silver (AMD Ryzen 3-7320U /8GB RAM/512GB SSD/Windows 11)",$519.99,0.0,0
185,"HP Stream 14"" HD Lightweight Laptop, Intel Celeron N4120, 224GB Storage(64GB eMMC + 160GB Docking Station), 8GB RAM, Intel UHD Graphics, HD Webcam, Bluetooth, Win 11s, Gold",$409,0.0,0
186,"Refurbished (Excellent) - Microsoft Surface Laptop 5 Touchscreen 15"" - (Intel Evo i7-1255U/256GB SSD/8GB RAM)-En",$818.99,0.0,0
187,"Open Box - ASUS Vivobook Go 15.6"" Laptop - Mixed Black (Intel Core i3-N305/8GB RAM/256GB SSD/Windows 11)",$340.39,3.0,1
188,"HP 15.6"" FHD Laptop, Intel Core i7-1255u, 8GB DDR4 512GB SSD, Wi-Fi 6, Windows 11 Home, Slim & Powerful, Anti-glare, Bluetooth, Fast Charge, Camera privacy shutter, Silver",$769.99,0.0,0
189,"Refurbished(Fair) - HP 17.3"" Laptop (17-CN3009CA) - Intel i3-N305, 8GB RAM, 512GB SSD, UHD Graphics, Windows 11 Home",$419.99,0.0,0
190,"HP - 14-inch Micro-edge HD Display Laptop - Intel Celeron N4120 - 8GB Memory - 64GB eMMC - Windows 11 Home S mode, Thin & Portable - Long Battery Life - Blue",$319.99,0.0,0
191,"Open Box - ASUS Vivobook Go 15.6"" OLED Laptop - Mixed Black (AMD Ryzen 5 7520U/512GB SSD/8GB RAM/Windows 11)",$779.99,0.0,0
192,Lenovo ThinkPad T14 Gen 2 14'' Laptop (Intel Core i5-1135G7/8 GB/256 GB SSD/Win 10 Pro)-3 Year Warranty,$1600.39,4.61,237
193,"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 13.3"" AMOLED Screen 11th Gen Intel Core i7 Processor 8GB Memory 512GB SSD Long-Lasting Battery, Mystic Silver - Brand New",$1620.97,4.41,81
194,Open Box HP 15FD0335NR 15.6 inch Touchscreen Laptop - Intel Core i3-N305 up to 3.80 GHz- 8GB RAM / 256GB SSD - Windows 11 - 1 Year Warranty,$499.99,5.0,2
195,"Refurbished (Good) - Microsoft Surface 3 13.5"" Touchscreen Laptop - Platinum (Intel Core i5-1035G7/128GB SSD/8GB RAM) - English",$699,0.0,0
196,"Refurbished (Good) - Lenovo Thinkpad X1 Yoga Gen 3 Business 2in1 Laptop 8GB RAM 256GB SSD Hard drive 14"" Screen 1920x1080 Webcam Backlit Keyboard Touch Win 10 English",$329.68,0.0,0
197,"Refurbished (Excellent) Lenovo ThinkPad T480 i5-8350U 8GB 256GB SSD 14"" Windows 11 Pro - Touch Screen",$269.95,0.0,0
198,"Refurbished (Good) - Lenovo Thinkpad T450 14"" Laptop - Intel Core i5-5300U (5th) 2.3Ghz, 8GB RAM, 240GB SSD Drive, WiFi, Wecam, Windows 10 Pro",$199.99,1.33,3
199,"LG Ultra 13 inch Laptop, AMD 6-Core Ryzen 5 4500U, 13.3"" FHD IPS Display, AMD Radeon Graphics, 8GB DDR4 512GB SSD, Backlit Keyboard, Type-C, Wi-Fi 6, Bluetooth 5.1, HDMI,Win10 Home",$908.35,0.0,0
200,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 416GB Storage (128GB eMMC + 288GB Docking Station Set), 8GB RAM, Intel UHD Graphics, Gold, 1 Year Office 365, Win 11 S",$469,0.0,0
201,"Lenovo IdeaPad Slim 3 Personal Laptop, 15.3"" WUXGA Screen, 13th Gen Intel i7-13620H 10 Cores, Intel Iris Xe GPU Shared, 8GB DDR5+ 512GB SSD, Win10 Pro, Wi-Fi 6, Fullsize Keyboard",$996.8,0.0,0
202,"Refurbished (Excellent) - Microsoft Surface Laptop Go 3 12.45"" Touchscreen Laptop - Sandstone (Intel i5-1235U/256GB SSD/8GB RAM)",$884.97,0.0,0
203,"Acer Aspire 3 15.6"" Laptop - Black (Pentium N5030/256GB SSD/8GB RAM/Windows 11)",$300.37,2.5,2
204,"Refurbished (Fair) - Microsoft Surface Laptop Go 3 12.45"" Touchscreen Laptop - Sandstone (Intel i5-1235U/256GB SSD/8GB RAM)",$464.97,0.0,0
205,"Refurbished (Good) - Dell Latitude E7270, i5-6300U, 8GB RAM, 256GB SSD, Win 11 Pro, HDMI",$206.98,0.0,0
206,"Refurbished (Good) - Lenovo ThinkPad X1 Carbon 6th Generation, Intel Core i5-8250U (1.70GHz, 6MB), 8GB RAM, 256SSD 14 Windows 10",$329,5.0,1
207,"Open Box - HP 15.6"" Laptop - Natural Silver (Intel Core i3-1315U/8GB RAM/1TB SSD/Windows 11)",$630.39,5.0,1
208,"HP 15.6” HD Student Laptop, Intel Pentium Silver N5030, 256GB SSD, 8GB RAM, Intel UHD Graphics, HD Webcam, Bluetooth, 1 Year Office 365, Win 11, Black, 128GB Docking Station Set",$569,0.0,0
209,"Asus Vivobook Go 15.6"" FHD AMD Ryzen 3 7320U 8GB 128GB Windows 11 in S Mode Black",$439,4.38,26
210,"ASUS VivoBook 15 X515 Thin and Light Laptop, 15.6” IPS FHD Display, Intel Core i5-1135G7 Processor, Intel UHD graphics, 8GB DDR4 RAM, 256GB SSD, Fingerprint Reader, X515EA-DS59-CA",$799.4,0.0,0
211,"Refurbished (Excellent) - Lenovo ThinkPad X1 Carbon 6th Generation, 14"" Laptop, Intel Core i5-8350U (1.70GHz, 6MB), 8GB RAM, 256SSD, Windows 11 Pro",$299.98,0.0,0
212,Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop-Gray( AMD Ryzen 7 5825U/2TB SSD/16GB RAM/Win 11 Pro),$1289,0.0,0
213,"Refurbished (Fair) - HP 15.6"" Laptop - Natural Silver (Intel Core i3-1315U/8GB RAM/1TB SSD/Windows 11)",$509.99,0.0,0
214,"Open Box - Dell Inspiron 15.6"" HD Business Laptop, AMD A9-9425, AMD Radeon R5 Graphics, 128GB SSD, 8GB RAM, Numeric Keypad, HD Webcam, MaxxAudio, Windows 10 Home, Black",$449,0.0,0
215,Refurbished (Good) Microsoft Surface Pro 6th Gen (2018) i7-8650U / Windows 11 Pro / 8GB RAM 256GB SSD Platinum W/keyboard,$499.99,0.0,0
216,"Refurbished(Excellent) Acer Aspire Go 15 Slim Laptop | 15.6"" Full HD IPS | Intel Core i3-N305| Intel UHD Graphics | 8GB LPDDR5 | 512GB HD | Wi-Fi 6 | AI PC | Windows 11 S Home",$379.99,0.0,0
217,"Refurbished (Excellent) - HP 15.6"" HD BrightView Laptop, Intel Pentium Silver N5030 Processor, 256GB PCIe SSD, 8GB RAM, 720p HD Webcam, Silver, Windows 11",$399,0.0,0
218,"Refurbished(Good) - Dell XPS 9305 Laptop (2020) | 13.3"" FHD | Core i5 11th Gen CPU - 256GB SSD - 8GB RAM | WINDOW 11",$430,4.17,2382
219,HP ELITEBOOK 840 G1 i7 4600U 2.10 8GB RAM 500GB HDD 14.1 INCH SCREEN REFURBISHED GOOD,$249.95,1.0,1
220,"Refurbished (Excellent) - HP EliteBook 820 G3 12.5"" Screen - Intel Core i5 (6th Gen) i5-6300U 2.40 GHz - 8GB DDR4 - 128GB SSD ,Windows 10 Pro. 64-bit",$249.99,0.0,0
221,"Lenovo IdeaPad 5 15.6"" FHD Laptop, AMD Ryzen 7 5825U Processor, 672GB Storage, 8GB RAM, AMD Radeon Graphics, Number Pad, Backlit Keyboard, Windows 11, Abyss Blue",$959,0.0,0
222,"Refurbished (Excellent ) - Lenovo ThinkPad Edge E540 15.6"" Notebook Intel i7-4702MQ 8GB DDR3 256GB SSD Windows 11 Black",$249.98,0.0,0
223,Open Box - Acer Aspire GO 15.6” Laptop (Intel I5-13420H/8Gb RAM/512Gb SSD/Win11) w/ 1 Year Warranty,$559,0.0,0
224,"Refurbished (Good) - Lenovo IdeaPad Slim 3i 15.3"" Laptop - Luna Grey (Intel Core 3 - 100U/8GB RAM/512GB SSD/Windows 11)",$349.99,0.0,0
225,"Refurbished (Excellent) - Lenovo IdeaPad Slim 3i 15.3"" Laptop - Luna Grey (Intel Core 3 - 100U/8GB RAM/512GB SSD/Windows 11)",$389.99,0.0,0
226,"ASUS ExpertBook P1412, 14"" FHD (1920 x 1080) Laptop, Core i5 Quad 11th Gen, 8Gb RAM, 256Gb SSD, Windows 11 (Refurbished - Good)(CL)",$388.03,0.0,0
227,"Open Box - Lenovo IdeaPad 5i 15.6"" FHD IPS Touchscreen Laptop, Intel i5-1135G7, 2TB PCIe SSD, 8GB RAM, Intel Iris Xe Graphics, Backlit Keyboard, Webcam, Grey, Win 11, 32GB USB Card",$629,0.0,0
228,"HP Stream 14"" HD Laptop, Intel Processor N150, 288GB Storage (128GB UFS+160GB Docking Station Set), 8GB RAM,Intel Graphics, Year Office 365, Copilot, Windows 11 S, Silver",$409,0.0,0
229,"Refurbished(Good) - Lenovo ThinkPad C13 Yoga - 13"" Touch Laptop - AMD Ryzen 5 3500C - 8gb RAM - 256gb ssd -Chrome OS",$268.89,0.0,0
230,"Refurbished (Good) - Dell Latitude 5320 13.3"" FHD Laptop (Intel Core i5-1145G7/8GB RAM/256GB SSD/Windows 11 Pro)",$349,4.0,1
231,"Refurbished (Good) - Dell Latitude 5430 14"" Notebook (Intel Core i5-1245U/16GB RAM/512GB SSD/Windows 11 Pro) - Grade A",$494.99,0.0,0
232,"Refurbished (Excellent) LENOVO ThinkPad X1 Carbon, 14"" FHD TOUCH Intel UHD Graphics,i5-8350U, 16GB, 256GB, PCIe, 2 Years Warranty, 100699-21102",$655,0.0,0
233,"Refurbished (Fair) -Microsoft Surface Laptop Go 3 12.45"" Touchscreen Laptop - (Intel i5-1235U/256GB SSD/8GB RAM)",$579.97,0.0,0
234,"Refurbished (Good) - ASUS Vivobook 15.6"" Laptop - Slate Grey (Intel Pentium Silver N6000/256GB SSD/8GB RAM/Windows 11 Home)",$274.97,0.0,0
235,"Refurbished (Excellent) – Dell Latitude 7000 7290 Laptop (2018) | 12.5"" HD | Core i5 - 256GB SSD - 8GB RAM | 2 Cores @ 3.5 GHz",$259.22,0.0,0
236,"Refurbished (Good)- Toughbook CF-54 MK2, 14"" HD, Intel Core i5-6300U, Canadian Multilingual Keyboard, 8GB, 256GB SSD, Win 10 Pro",$499.99,0.0,0
237,"Refurbished (Excellent) - Microsoft Surface Laptop 5 Touchscreen 13.5"" - Platinum (Intel Evo i5-1235U/256GB SSD/8GB RAM/Windows 11) - En",$679.99,0.0,0
238,Refurbished (Good) Panasonic ToughbookCF-31 MK5 i5-5300U 2.3Ghz 8GB 512GB SSD DVDRW Touch Screen Win 10 Pro - Grade A,$465.89,0.0,0
239,"(Refurbished Good) Dell Latitude Rugged 5414, 14"" HD Laptop, Core i5 6th Gen, 8GB RAM, 256GB SSD, Windows 11 Pro (Orange)",$451.2,0.0,0
240,"Refurbished (Good) - Microsoft Surface Laptop 4 13.5"" - Platinum (AMD Ryzen 5 4680U/256GB SSD/8GB RAM) - Eng",$639.99,0.0,0
241,"Refurbished (Good) - Dell Latitude E5570 15.6"" Screen Laptop, Intel Core i5-6440HQ 2.6GHz, 8GB RAM, 240GB SSD, Windows 10 Pro.",$595,0.0,0
242,"Dell Latitude Rugged 5414 14"" HD Laptop, Core i5 6th Gen (2.4Ghz), 8GB RAM, 256GB SSD, Windows 11 Pro (Refurbished-Good)",$442.18,0.0,0
243,"Refurbished (Excellent) - Dell XPS 15 9570 15"" Laptop (Intel i5-8300H / 8GB RAM / 512gb SSD / Win 10 Pro) GTX 1050 Mobile UHD+Touch",$559.99,0.0,0
244,"Open Box - HP 15.6"" HD Business Laptop, Intel Pentium N200 Processor, 128GB SSD, 8GB RAM, Intel UHD Graphics, Numeric Keyboard, WiFi, Windows 11, Scarlet Red",$429,0.0,0
245,"Open Box - Acer Aspire Go 15.6"" Laptop - Silver (Intel N100/8GB RAM/512GB SSD/Windows 11)",$500.39,2.0,2
246,"Refurbished (Excellent) - Microsoft Surface Laptop Go 3 12.45"" Touchscreen Laptop - Ice Blue (Intel i5-1235U/256GB SSD/8GB RAM)",$729.97,0.0,0
247,"Refurbished Excellent - HP EliteBook 850 G7 15.6"" FHD Laptop - Intel Core i7-10610U, 8GB RAM, 1TB SSD - Backlit Keys, Windows Hello Biometric Security",$743.7,0.0,0
248,"(Refurbished - Good) Dell Latitude Rugged 5414, 14"" FHD (1920 x 1080) Non-touch Laptop, Core i5 6th Gen, 8GB RAM, 250GB SSD, Windows 11 Pro (Orange)",$496.33,0.0,0
249,"HP 17.3"" FHD IPS Laptop - Silver(Intel i5-1334U/256GB SSD/8GB RAM/ Win 11 Pro)",$899,0.0,0
250,"HP 17.3"" FHD IPS Laptop, Intel i5-1334U, 416GB Storage (256GB SSD+160GB Docking Station Set),8GB RAM, Iris Xe Graphics, Backlit Keyboard,Fingerprint,Wi-Fi 6,Win 11 Pro,Silver",$849,0.0,0
251,"Refurbished (Fair) - Microsoft Surface Laptop Go 3 12.45"" Touchscreen Laptop - Ice Blue (Intel i5-1235U/256GB SSD/8GB RAM)",$794.97,0.0,0
252,Lenovo IdeaPad Slim 3 15.6 FHD Touchscreen Laptop-Gray( AMD Ryzen 7 5825U/1TB SSD/16GB RAM/Win 11 Pro),$1139,0.0,0
253,"Refurbished (Excellent) - Lenovo IdeaPad Slim 7 14"" FHD Laptop, Intel i7-1165G7, 512GB SSD, 8GB RAM, Intel Iris Xe Graphics, Backlit Keyboard, Win 10 Home, Slate Grey",$1239,4.88,17
254,"Refurbished (Good) - Lenovo ThinkPad T440p 14"" Laptop, Intel Core i7-4600M 8GB DDR3L 512GB SSD",$349.99,0.0,0
255,"HP 17 inch Personal Laptop, Intel 6-Core i3-1215U, 17.3"" FHD IPS Display, Intel UHD Graphics, 8GB DDR4 512GB SSD, WiFi 6, Type-C, HDMI, 720P Camera, Win10 Home",$738.48,0.0,0
256,"HP 15.6"" HD Touchscreen Laptop-Silver (Intel I3-1315U/1TB SSD/16GB DDR4 RAM/ Windows 11 Home)",$679,0.0,0
257,"Dell Inspiron 15.6"" FHD Touchscreen Laptop-Black( Intel i5-1334U/512GB SSD/8GB RAM/Win 11 Home)",$799,0.0,0
258,"LG Ultra 13 inch Laptop, AMD 6-Core Ryzen 5 4500U, 13.3"" FHD IPS Display, AMD Radeon Graphics, 8GB DDR4 1TB SSD, Backlit Keyboard, Type-C, Wi-Fi 6, Bluetooth 5.1, HDMI, Win10 Pro",$1087.94,0.0,0
259,"Open Box - Acer Aspire 3 15.6"" Laptop (AMD Ryzen 3 7320U/AMD Radeon Graphics/8GB DDR5 RAM/128GB SSD/Windows 11) - Silver",$429.99,0.0,0
260,"Refurbished (Excellent) Lenovo IdeaPad 1i 15.6"" FHD Touch Laptop, Intel i3-1115G4, 8GB RAM, 256GB SSD, HDMI, Webcam, Windows 11",$415.99,0.0,0
261,"Refurbished (Excellent) - Lenovo ThinkPad X1 Carbon Gen 6 14"" Laptop (Intel i5-8250U / 8 GB RAM / 512 GB SSD / Windows 11 Pro) - Certified Refurbished",$389,0.0,0
262,"Open box - HP 14"" FHD Laptop, IPS Display, AMD Ryzen 3-3250U, 8GB RAM, 128GB PCIe SSD, AMD Radeon Graphics, HP True Vision HD Camera, Wi-Fi 5, Bluetooth, Win 11, Silver (Renewed)",$429,0.0,0
263,"Refurbished (Fair) - ASUS Vivobook 16 16"" Laptop - Indie Black (Intel Core i5-1335U/8GB RAM/512GB SSD/Windows 11) - English",$359.97,0.0,0
264,"Open Box - HP 15.6"" HD BrightView Laptop, Intel Pentium Silver N5030 Processor, 256GB PCIe SSD, 8GB RAM, Intel HD Graphics 605, 720p HD Webcam, Silver, Windows 11, 32GB USB Card",$429,0.0,0
265,"ASUS VivoBook S 15 Slim 15.6"" FHD Laptop, AMD Ryzen 5 5600H, 1.16TB Storage(1TB SSD +160GB Docking Station Set), 8GB RAM, AMD Radeon Graphics, Backlit Keyboard, Win 11 Home, Black",$1129,0.0,0
266,"Refurbished (Good) -Lenovo Thinkpad E14/Intel Core i5 10th Gen Windows 11, 256GB SSD",$650,0.0,0
267,"Refurbished (Good) -Microsoft Surface Laptop 5 Touchscreen 13.5"" -Sage (Intel Evo i5-1235U/512GB SSD/8GB RAM/Win11) -En",$849,0.0,0
268,Refurbished (Excellent) - Dell Latitude 7480 Intel core i7 7th generation 8GB RAM 256GB SSD (Grade A condition),$299,0.0,0
269,"Asus VivoBook 14 14"" FHD Intel i3-1115G4 8GB 256GB Windows 10 Home Slate Grey",$649.99,0.0,0
270,"Refurbished (Good) - Dell Latitude E7450 Business Ultrabook: i5-5300U 2.3GHz, 8GB RAM, 128GB SSD, HDMI, Webcam, 14"" Display, Windows 10 Pro ""â€œ",$401.63,0.0,0
271,"Refurbished (Good) - HP EliteBook X360 1030 G2 13.3"" Touchscreen Laptop - Intel Core i5-7300U, 8GB DDR4, 256 GB M.2 SSD, Windows 10 Professional",$399,5.0,1
272,"Refurbished (Good) - Dell E5270 12.5"" Lightweight Portable Notebook - Intel Core i5-6200U, 8GB RAM, 256GB SSD, Windows 10 Pro",$249.99,0.0,0
273,"Refurbished (Good) - Lenovo ThinkPad T450 Ultrabook - Intel Core i5-5300U 2.30GHz, 8GB, 180GB SSD, 14""Â, Webcam, Windows 10 Pro",$361.26,0.0,0
274,"Refurbished (Good) - Lenovo Thinkpad T450 Ultrabook Laptop Core i5 5300u 2.3GHz 8GB RAM 128GB SSD Win 10 Pro 14.0"" HD+ LCD Webcam",$340.01,0.0,0
275,"Dell Dc15255 15.6"" Laptop with AMD Ryzen™ 5-7520U Processor, 512GB SSD, 8 GB RAM, AMD Radeon™ 610M Graphics, Windows 11 Home - Carbon Black",$649.99,0.0,0
276,"Open Box - Lenovo Ideapad 3 14"" HD Laptop, Intel Pentium Gold 6405U Processor, 256GB PCIe SSD, 8GB RAM, Intel UHD Graphics, Speakers, Webcam, WiFi, Bluetooth, Windows 10 S, Black",$479,0.0,0
277,"Refurbished (Good) - Panasonic Toughbook 31 Performance CF31 13.1"" XGA Touch - Intel Core i5-3380M, 256GB SSD, 8GB, 4G LTE, GPS, Backlit Keyboard, DVD, Win 10 Pro",$450,0.0,0
278,"Brand New - Lenovo IdeaPad Slim 5 16"" Laptop - Intel Core 5 120U - 8GB RAM - 512GB SSD - Windows 11 - Bilingual",$669.89,0.0,0
279,"Refurbished (Excellent) - HP 15.6"" Laptop - Natural Silver (Intel Core i3-1315U/8GB RAM/1TB SSD/Windows 11)",$569.99,0.0,0
280,Refurbished (Good) - ASUS Vivobook 15 15.6” Laptop - Quiet Blue (Intel Core i5-1235U / 512GB SSD / 8GB RAM / Intel UHD Graphics),$459.97,0.0,0
281,"Brand New - Lenovo ThinkPad E14 Gen 5 - 14"" WUXGA Laptop - i5-1335U - 8GB RAM - 512GB SSD - Windows 11 Pro",$799.89,0.0,0
282,"Acer Swift 3 SF314 Laptop, AMD 8-Core Ryzen 7 5700U, 14"" FHD IPS Display, AMD Radeon Graphics, 8GB LPDDR4 2TB SSD, Backlit KB, Fingerprint, HDMI 2.0, Type-C, Wi-Fi 6, Win11 Home",$1266.87,0.0,0
283,"Open Box - HP 15.6"" Laptop - Natural Silver (Intel Core i3-1315U/8GB RAM/1TB SSD/Windows 11)",$599.99,0.0,0
284,"Dell Pro Pc16255 16"" Laptop with AMD Ryzen™ 5-220 Processor, 256GB SSD, 8 GB RAM, Windows 11 Pro - Magnetite Color (Textured Finish)",$871.87,0.0,0
285,"Refurbished (Excellent) - Lenovo Thinkpad X1 Carbon 14"" Touchscreen Laptop - (Intel Core i7-8550U/8GB RAM/256GB SSD/Windows 11 Pro) - Certified Refurbished",$499.99,0.0,0
286,"Open Box - HP 15.6"" Laptop - Jet Black (Intel Core i3 N305/8GB RAM/512GB SSD/Windows 11)",$530.39,0.0,0
287,Open Box - Acer 15.6” Aspire 5 laptop (Intel I5-12450H/8Gb RAM/512Gb SSD/Win11) w/ 1 Year Warranty,$539,0.0,0
288,"AVITA Liber E 12th Gen Intel core i5 1235U 8GB RAM 512GB SSD 14.1inch (35.6 cm) FHD IPS Display Windows 11 Home 1.53 Kg Thin&Light,Silver",$550,0.0,0
289,"HP Premium Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 64GB eMMC, 8GB RAM, Intel UHD Graphics, Webcam, 1 Year Office 365, Win 11s, White, 128GB Docking Station Set",$389,0.0,0
